exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs10876528	0.216547935187115	0.0753812324852922	0.00406975792696448
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs10896012	0.217906833457638	0.0751692323771805	0.00374494236749244
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs10919388	0.227552205059108	0.0750514067377929	0.00242978457071829
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs10923724	0.219481334050844	0.075383533281889	0.00359664659650113
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs10980797	0.21468873622116	0.0752179502590401	0.00431423578547611
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs10991433	0.213023145688079	0.0751916835886938	0.00461035907179859
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11030108	0.204495810131851	0.0744079483615189	0.00599040751439387
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11055887	0.214356232719293	0.075130743688145	0.00432937113312742
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11176015	0.221160035215987	0.0749191060550362	0.00315738842555161
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11187537	0.214720491975732	0.0751482499460816	0.00427272595487322
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11216183	0.216482038427266	0.075177982527244	0.00398188063634554
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1122080	0.215256619610839	0.0751415027185088	0.00417426283678434
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs112266013	0.215218011878135	0.0751563878265253	0.00418853416572311
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1124639	0.216717575529202	0.075140865340767	0.00392470951856205
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1139653	0.214499923220036	0.0751666229553874	0.00432188707175852
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1142	0.216663566372984	0.0751924768683305	0.00395846628360567
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs114760566	0.20549131131873	0.0753539861614773	0.00639104916514991
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1158805	0.212912575760049	0.0751231313058977	0.00459432552185472
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1163627	0.217718919638834	0.0750819742942047	0.00373460955066498
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11724804	0.226308135221277	0.0746142189531426	0.00242101091986864
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11747001	0.214890844413555	0.0751780259558749	0.00425748034123952
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11764879	0.212657224330401	0.0750328289092244	0.00459421401381433
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11878507	0.211650492113471	0.0750099109984924	0.00477797177300561
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11897119	0.214259612637098	0.0751703598430302	0.00436752039421809
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1190982	0.21765527710639	0.0751751690535696	0.00378786531190002
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs11992444	0.214029907872962	0.0751998859642377	0.00442518023090631
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12024554	0.220346230985877	0.0749560612747672	0.00328559905112091
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12042959	0.214249689249262	0.0751342746193482	0.00435056443607523
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12101393	0.216610606297695	0.0751462492037204	0.00394507423568487
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12138803	0.213516473726715	0.0752473065513781	0.00454641044470171
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12140153	0.214082018125025	0.0751437388355693	0.00438614554736326
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12206094	0.215539290653665	0.0751491555559708	0.0041287556432698
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12287076	0.21537389571405	0.075259750558547	0.00421321369201369
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12430764	0.216166358936203	0.0751431888079433	0.00401824440973486
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1243188	0.207143719304828	0.0746906380222042	0.00554814113645285
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12440605	0.213344616296982	0.0751162360442373	0.00450862308550031
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12440695	0.213440386293546	0.0750757127673125	0.0044690818472693
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12449442	0.201054045126768	0.0737101457724674	0.00637910105423527
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12459350	0.220767529499857	0.0749808022546855	0.00323664406366155
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12469667	0.211763959361788	0.0750032443432244	0.00475176433816565
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12494190	0.213704134818511	0.0751305601964499	0.00444900023898113
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12495178	0.210896414684995	0.0749597553431137	0.0049011195824017
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12527712	0.214049595065571	0.0752205845910208	0.00443243237993893
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12575252	0.210899684044153	0.0750709954145839	0.00496437350199786
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12590238	0.217868320888334	0.075082541888567	0.00371123126391163
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12593088	0.209597599088427	0.0748098372298826	0.00508280596004755
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12608504	0.220847851178478	0.0753572463114189	0.00338222768708443
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12621633	0.218261622509628	0.0750579671086017	0.00363855991262548
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12629247	0.214939195831939	0.0751439227642295	0.00423151022351706
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12631066	0.213283814535679	0.0750904764022693	0.00450629696542584
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12684047	0.220089573549897	0.0750759149667888	0.00337263858904344
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12692387	0.217176400935955	0.0751270599881779	0.00384277292231701
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12774134	0.211526539130129	0.0749252151761097	0.00475515098954727
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12777288	0.214490846395403	0.0751523626763076	0.00431616769107743
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12828016	0.215886353651986	0.0751538168459818	0.00407117795469061
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1294436	0.221076098491717	0.0752957267248253	0.00332362673010539
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs12986231	0.211421131765608	0.0750386209138428	0.00483994815532483
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13028903	0.215742842360658	0.0751524348017262	0.00409516650975054
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13063979	0.216214732137831	0.0751622506387292	0.00401933932030298
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13130484	0.209488117352939	0.0749772767357101	0.00520570301070837
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13229637	0.215186447035685	0.0751576637897529	0.00419473395002204
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13255070	0.21533991581705	0.0751710388299959	0.00417449349019369
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13256367	0.220273819935153	0.075018560936383	0.00332198330074511
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1328757	0.220501425698921	0.0748957258313557	0.00323882481869423
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13333747	0.218404013912828	0.0751226720802339	0.00364565410702127
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1334576	0.217658852669685	0.0752112968465041	0.00380410691487128
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1345203	0.217823321595333	0.0751244342026556	0.0037375795426393
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs13642	0.211759421325256	0.0749835374494999	0.00474167198858808
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1382894	0.218222154976272	0.0750636285877471	0.00364723850912157
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1385167	0.217969039798068	0.0751893024084968	0.00374430294868052
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs140201358	0.214486114216568	0.0751493818082707	0.00431548516210214
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1406948	0.227857339503036	0.0740062226785653	0.00207770361461014
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1431659	0.216584965518128	0.0751648297473471	0.00395828864671887
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1440372	0.215258381304806	0.0751647424133096	0.00418564232437088
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1452075	0.221222054156489	0.0747552791753719	0.00308355418459092
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1458156	0.217972355161872	0.075123138420204	0.00371340245653936
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1494204	0.214476733726852	0.0751324620169219	0.00430845496624309
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs15285	0.216565604329499	0.0751356940523575	0.00394750425216245
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1534696	0.220563533038421	0.0752965553019135	0.00339765070180794
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs155524	0.214587399618118	0.075175210598038	0.00431050632004563
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1563355	0.200453061563387	0.0749919056254439	0.00751771534575219
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs1569135	0.224121174360759	0.0751421629579874	0.00285784433538006
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs16976932	0.217214717062049	0.0751270947936644	0.00383655794919909
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs17101456	0.214892162082402	0.0751893727390721	0.00426303688404707
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs17109256	0.208562671963811	0.0748646443856392	0.00533853650614726
Pulit WHR EU sex combined 316 SNPs	Endometrial cancer || id:ebi-a-GCST006464	Pulit WHR EU sex combined 316 SNPs	ebi-a-GCST006464	121885	rs17324331	0.220438958061595	0.0748986522928479	0.00324877092884737
