exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs224333	0.0054	0.4837	0.991092645997387
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs2294239	-0.18648	0.39464	0.636547157905465
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs2371767	-0.464333333333333	0.296555555555556	0.117405993148958
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs2645294	0.338258064516129	0.314129032258065	0.281564045533906
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs2820443	0.174257142857143	0.2956	0.555523773094749
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs303084	0.837695652173913	0.559695652173913	0.134471722519619
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs4081724	-6e-04	0.468457142857143	0.998978069578205
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs459193	0.280653846153846	0.3905	0.472323422126372
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs4646404	-0.503	0.386111111111111	0.192665654004432
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs4765219	-0.191785714285714	0.359714285714286	0.593921970447016
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs6090583	0.237772727272727	0.423636363636364	0.574616151665048
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs7705502	-0.0594444444444444	0.350407407407407	0.865290273670006
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs8030605	-0.3887	0.514866666666667	0.450277340199292
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs8042543	0.0685	0.416038461538462	0.8692208601865
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs905938	0.13888	0.44764	0.75637137713579
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs979012	-0.360407407407407	0.392518518518518	0.358518297716689
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs998584	-0.18893023255814	0.236232558139535	0.423847699200868
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	rs9991328	-1.26905263157895	0.507263157894737	0.0123576321817407
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	All - Inverse variance weighted	-0.0589392312461249	0.0655332586999642	0.368450865043036
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	839	24747	All - MR Egger	-0.52815426750899	0.300695772085735	0.087760603267028
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs10195252	0.750407407407407	0.357148148148148	0.0356313452250733
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs10245353	0.166714285714286	0.312057142857143	0.593173552199189
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs10804591	0.04096	0.48308	0.932428925027715
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs10842707	-0.23996875	0.32746875	0.46368107328967
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs10919388	-0.060625	0.45225	0.893361485135327
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs10991437	-0.808322580645161	0.545387096774194	0.138311559790268
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs11231693	0.424243902439024	0.449853658536585	0.345644630196436
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs12143789	-0.214958333333333	0.441416666666667	0.626276927269863
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs12489828	0.354	0.398913043478261	0.374857424331386
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs12608504	0.305090909090909	0.4545	0.502050372508935
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs12679556	0.505925925925926	0.393333333333333	0.198355004934195
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs1294410	-0.496677419354839	0.309774193548387	0.108856715152578
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs1385167	-0.612172413793103	0.428068965517241	0.152694362955923
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs1440372	-0.0721666666666667	0.434416666666667	0.868060033339034
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs1443512	-0.557571428571428	0.387535714285714	0.150218135027127
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs1569135	-0.172523809523809	0.441	0.695641682834341
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs17451107	-0.685076923076923	0.375653846153846	0.0681986453262726
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs17819328	-0.322	0.445333333333333	0.4696467750184
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs1936805	-0.308395348837209	0.213837209302326	0.149246850076941
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs224333	-0.86515	0.4797	0.071306111111531
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs2294239	-0.22148	0.39128	0.571366817105861
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs2371767	-0.0962222222222222	0.295694444444444	0.744870038127828
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs2645294	-0.132387096774194	0.311741935483871	0.671078077065775
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs2820443	0.433142857142857	0.293114285714286	0.139480898236432
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs303084	0.236	0.554739130434783	0.670526746112199
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs4081724	-0.653942857142857	0.468371428571429	0.162652561479745
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs459193	0.600692307692308	0.388730769230769	0.12228201870266
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs4646404	0.0484444444444444	0.375	0.897211118486573
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs4765219	-0.122785714285714	0.357178571428571	0.731022554876107
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs6090583	-0.473863636363636	0.421363636363636	0.260760494515957
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs7705502	0.0942962962962963	0.348740740740741	0.78685959857556
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs8030605	0.1491	0.517666666666667	0.773328994378366
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs8042543	0.774769230769231	0.413538461538462	0.0609977303837861
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs905938	-0.25132	0.44476	0.57202696820531
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs979012	0.043037037037037	0.390481481481481	0.91223862162377
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs998584	-0.034046511627907	0.234348837209302	0.884488751883881
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	rs9991328	0.0494736842105263	0.504157894736842	0.921828010672545
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	All - Inverse variance weighted	-0.060066119527619	0.0641365697738898	0.348997984130605
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	840	24795	All - MR Egger	-0.0851940313962964	0.304779061054178	0.781485570018908
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs10195252	-0.230888888888889	0.403851851851852	0.567513850176594
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs10245353	-0.324085714285714	0.345828571428571	0.348692605879737
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs10804591	-0.4392	0.53052	0.407745826450689
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs10842707	0.53303125	0.3611875	0.140004477286998
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs10919388	0.303625	0.491833333333333	0.537015033759964
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs10991437	0.650483870967742	0.601483870967742	0.279490235402619
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs11231693	0.584512195121951	0.504024390243902	0.246174921846315
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs12143789	0.507083333333333	0.489458333333333	0.300197853363788
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs12489828	0.314695652173913	0.452695652173913	0.486955393072839
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs12608504	-0.481772727272727	0.496	0.331390952393681
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs12679556	0.136518518518519	0.445592592592593	0.759318990567294
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs1294410	-0.201677419354839	0.348516129032258	0.562808781400414
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs1385167	-0.0219655172413793	0.453448275862069	0.961364732852087
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs1440372	-0.0744166666666667	0.496791666666667	0.880926737082678
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs1443512	0.00835714285714286	0.418392857142857	0.984063800868476
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs1569135	-0.455571428571429	0.498809523809524	0.361075621863856
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs17451107	-0.677076923076923	0.427115384615385	0.112913660280995
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs17819328	0.642047619047619	0.502523809523809	0.201374214465194
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Albumin || id:841	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	841	18959	rs1936805	0.0824651162790698	0.242441860465116	0.733748174560916
