exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs17819328	0.254811904761905	0.341164285714286	0.455130473389408
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs1936805	0.530055813953488	0.163411395348837	0.00117992327499845
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs2071449	-0.144738928571429	0.263180357142857	0.582346133448356
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs224333	-0.84279	0.36417	0.0206525709889393
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs2294239	0.2703148	0.285984	0.344551919024579
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs2371767	0.2023325	0.216686666666667	0.350429711705969
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs2645294	0.0490996774193548	0.227767419354839	0.829323439366171
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs2820443	0.772891428571429	0.219616	0.000432710603685883
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs303084	-0.456439130434783	0.377205217391304	0.226257716645546
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs3902751	-0.0592003448275862	0.28339724137931	0.834529992369895
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs3936510	1.73057692307692	0.337423846153846	2.91606397419387e-07
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs4081724	0.961642857142857	0.287608571428571	0.000827042328748626
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs459193	-0.999988461538462	0.309135	0.00121729946309763
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs4646404	-0.492196296296296	0.276449259259259	0.0750069516563767
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs4765219	0.716407142857143	0.2640275	0.00666005290007302
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs6090583	0.152859090909091	0.329349090909091	0.642558312925939
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs6556301	-0.11783	0.33553	0.725456500358984
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs714515	0.726107407407407	0.262122592592593	0.00560380254413949
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs72959041	0.4239352	0.1274416	0.000879422430249727
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs7705502	0.560040740740741	0.282857407407407	0.0477102529759642
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs7801581	0.0117165555555556	0.316627407407407	0.970481627591749
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs8030605	0.50827	0.351043333333333	0.147649515518686
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs8042543	0.277771923076923	0.341642307692308	0.416189987789858
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs863750	0.87435	0.278815384615385	0.00171300721189454
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs905938	0.41464	0.3191396	0.193860432072268
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs979012	0.109218148148148	0.269403333333333	0.685177954491041
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs998584	0.654118604651163	0.163232558139535	6.14219679502135e-05
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	rs9991328	1.21728421052632	0.373036315789474	0.00110169975253747
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	All - Inverse variance weighted	0.349834965235327	0.068153166541955	2.85054035078168e-07
Shungin WHRadjBMI EU sex combined 53 SNPs	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	NA	All - MR Egger	0.55906547446827	0.22725463487933	0.0174644903384105
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10195252	0.0683025925925926	0.264425555555556	0.796171091532831
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10245353	-0.219549428571429	0.258268857142857	0.395280096815637
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10783615	0.559977777777778	0.2918	0.054978445328173
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10804591	-0.447424	0.3439772	0.193348364641193
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10842707	0.416134375	0.26386625	0.114780441000604
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10919388	0.767054166666667	0.334159583333333	0.0217060550708397
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs10991437	0.277872580645161	0.352435483870968	0.430442122642912
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1106529	-0.0214797142857143	0.227838285714286	0.924889802432772
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs11231693	-0.424917073170732	0.37500487804878	0.25717332974033
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1128249	0.0494242857142857	0.256708928571429	0.847326717861131
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs12143789	0.2665425	0.386913333333333	0.490889607646123
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs12489828	-0.535160869565217	0.30628	0.0805865439565626
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs12608504	0.513904545454546	0.329372272727273	0.118699769168461
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs12679556	0.589385185185185	0.307103703703704	0.0549624232071167
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs12692738	-0.122994615384615	0.326556923076923	0.706440666127963
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1294410	-0.458077419354839	0.233245483870968	0.0495384010818959
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs13083798	-0.581721739130435	0.30376652173913	0.0554887882282281
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1358980	-0.145018717948718	0.181937948717949	0.425405790997883
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1385167	-0.0344810689655172	0.355244827586207	0.92267649733438
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1440372	0.378614583333333	0.333067083333333	0.255642087155763
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1443512	0.504128571428571	0.303986428571429	0.0972384298780272
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1569135	-0.223900476190476	0.336184285714286	0.505407788561596
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs17451107	-0.377032692307692	0.297432692307692	0.204932409388962
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs17819328	0.0168180952380952	0.341217619047619	0.960689405953709
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs1936805	0.137966744186047	0.163441162790698	0.398592815295421
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs2071449	-0.607332142857143	0.263171785714286	0.0210135836661032
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs224333	-0.585945	0.364021	0.10747512783246
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs2294239	-0.118142	0.2858864	0.679424880293252
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs2371767	-0.172059166666667	0.216765	0.42733575338981
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs2645294	-0.00432732258064516	0.227882580645161	0.9848496696186
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs2820443	0.43096	0.219704285714286	0.0498153977880095
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs303084	-0.165777391304348	0.377363043478261	0.66044070631102
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs3902751	-0.165337586206897	0.283370344827586	0.559578155473298
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs3936510	0.224703461538462	0.337338846153846	0.505343288940978
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs4081724	0.283829428571429	0.28768	0.323831370654307
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs459193	-0.654919230769231	0.309245769230769	0.0341924091659846
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs4646404	-0.170972592592593	0.27650037037037	0.536348013501282
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs4765219	-0.361628571428571	0.264105714285714	0.170918985602896
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs6090583	0.217308181818182	0.329382727272727	0.509418312950425
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs6556301	0.522068181818182	0.335544090909091	0.119735324686109
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs714515	0.24392037037037	0.26224037037037	0.352298381014006
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs72959041	-0.0902872	0.1274824	0.478800783770583
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs7705502	0.126008148148148	0.282831481481482	0.655941285238616
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs7801581	0.138362592592593	0.31676037037037	0.662252591665552
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs8030605	0.296450333333333	0.351076666666667	0.398444019369144
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs8042543	-0.008162	0.341707307692308	0.980943589920595
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs863750	-0.0495	0.278877307692308	0.859117698957185
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs905938	0.72376	0.319288	0.0234028363163741
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs979012	-0.73512962962963	0.269317777777778	0.00634113400014278
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs998584	-0.0904323255813954	0.163268139534884	0.57965523690043
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	rs9991328	0.292791578947368	0.373256315789474	0.432790784174699
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	All - Inverse variance weighted	-0.0130064647924943	0.0476457169851376	0.784866379760688
Shungin WHRadjBMI EU sex combined 53 SNPs	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	NA	All - MR Egger	-0.0549674611952635	0.160261230127538	0.733075659403488
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10195252	1.58818148148148	0.263788148148148	1.73696194219941e-09
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10245353	0.398291428571429	0.257748285714286	0.122280279188414
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10783615	-0.0366738888888889	0.291272222222222	0.899803701147865
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10804591	0.385018	0.3432004	0.261927918857436
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10842707	0.2164628125	0.26339	0.411171476894847
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10919388	-0.368104583333333	0.333505416666667	0.26970422819405
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs10991437	-0.261542580645161	0.351522580645161	0.45685964251183
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1106529	0.275877714285714	0.227360857142857	0.224980203474932
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs11231693	1.06069268292683	0.374321951219512	0.0046021517922856
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1128249	1.62509285714286	0.256118214285714	2.22296936265299e-10
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs12143789	0.918341666666667	0.386087083333333	0.0173791414843236
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs12489828	0.642378260869565	0.30573347826087	0.0356317153496071
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs12608504	0.351144545454545	0.328745909090909	0.285460259477674
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs12679556	0.319766666666667	0.306362222222222	0.296599412698562
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs12692738	1.39563461538462	0.325884615384615	1.84719108979746e-05
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1294410	0.270202903225806	0.232745161290323	0.245666762406561
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs13083798	0.39392652173913	0.3032	0.193865025043353
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1358980	0.803171794871795	0.181564615384615	9.70633262271682e-06
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1385167	0.0987813793103448	0.354448275862069	0.780482327517588
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1440372	-0.3432225	0.332293333333333	0.301655324230016
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1443512	-0.191174285714286	0.303396785714286	0.528620596853871
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1569135	0.530123809523809	0.335399523809524	0.113975445516201
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs17451107	0.408173076923077	0.296901923076923	0.169201487158508
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs17819328	0.306977619047619	0.34049619047619	0.367290844904092
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs1936805	0.495602325581395	0.16309976744186	0.00237644552165463
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs2071449	-0.224445	0.262698928571429	0.39289386360211
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs224333	-0.493929	0.363377	0.174059699787927
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs2294239	0.488412	0.2853108	0.0869225660538017
Shungin WHRadjBMI EU sex combined 53 SNPs	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	NA	rs2371767	0.320894444444444	0.216326944444444	0.137974237188059
